date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-12-23,598459482,1709814906,4411850,37360,1108926,79092743,0,0
2017-12-24,611961819,1677915406,4347333,49005,1020697,77611547,0,0
2017-12-25,630179477,1823072025,4278327,37906,1181780,80566782,0,0
2017-12-26,682799275,1954742362,4384140,72177,1628352,93984133,0,0
2017-12-27,992822410,2014552690,4417339,59016,1850603,103514937,0,0
2017-12-28,1540762478,2064496172,4443687,90181,1744877,107466752,0,0
2017-12-29,1462076408,2003614338,4445589,247001,1787691,106033017,0,0
2017-12-30,1051720248,1871872503,4328613,186532,1534213,102440849,0,0
2017-12-31,641143174,1832862170,4435765,672821,1397928,102648533,0,0
2018-01-01,603614008,1720798362,4366830,408022,1452822,97504765,0,0
2018-01-02,690145784,1944429154,4504626,268598,1982252,107774355,0,0
2018-01-03,700733320,1992753200,4496012,176684,1996586,106068486,0,0
2018-01-04,708365941,1963795526,4656809,219845,1961054,104627105,0,0
2018-01-05,711750625,2001200892,4845181,126991,1836440,106404187,0,0
2018-01-06,1159623913,1801132791,4525876,65381,1620845,98700909,0,0
2018-01-07,1073630559,1790451996,4282141,70399,1663257,98244293,0,0
2018-01-08,1011932765,1965978134,4533632,57971,1787817,103549192,0,0
2018-01-09,708518385,2056019930,4660424,43014,2028688,109215300,0,0
2018-01-10,744230490,2007574932,4633160,39307,1904818,128146319,0,0
2018-01-11,739800139,2068676361,2209204,43545,1790967,115518698,0,0
2018-01-12,723159912,2050036557,308846,49200,2256265,110365645,0,0
2018-01-13,636265327,1797029047,191598,31357,1556081,97401705,0,0
2018-01-14,628308281,1788463913,183775,38408,1528092,95812483,0,0
2018-01-15,728424927,2076857615,281424,49753,1397510,112804815,0,0
2018-01-16,896733455,2151470310,325242,43419,1035447,112575553,0,0
2018-01-17,929167010,2192369071,303986,44260,997468,113206174,0,0
2018-01-18,954007420,2241222480,306911,28402,997125,121717617,0,0
2018-01-19,733025882,2095117418,328815,32838,1214766,114671483,0,0
2018-01-20,823581547,1882269642,203875,21905,1053001,109616944,0,0
2018-01-21,991424636,1863248827,197507,32372,1021401,104451496,0,0
2018-01-22,1085958886,2102665360,303268,25048,1204738,114636200,0,0
2018-01-23,995181801,2184603808,344119,46919,1631396,116090451,0,0
2018-01-24,742131920,2129970146,323532,66595,1549718,112978085,0,0
2018-01-25,725264274,2185414009,293159,101856,1221502,117741001,0,0
2018-01-26,650084170,1960707279,271649,75272,1080976,99938552,0,0
