date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-09-14,1447050435,2861434228,2501669,0,2936039,134096531,8882,3153915
2017-09-15,1746359360,2822748631,2118846,0,2003260,131590501,8362,3009413
2017-09-16,1383195292,2583310504,1219414,0,1113339,128349643,6887,2620704
2017-09-17,1163668149,2557631659,1062882,0,1533502,126144257,7490,3118775
2017-09-18,1497850458,2863975832,2176035,0,2133045,148391922,7858,1627165
2017-09-19,1343387518,2983712833,3686181,0,2439050,155737218,199703,2362643
2017-09-20,2090407542,2893970079,5816573,0,2451201,153151176,471081,2822419
2017-09-21,2079916022,2859085686,5942790,0,2473896,151329281,486076,2535683
2017-09-22,2290013347,2852314776,5849060,0,2617314,145688522,501204,4235594
2017-09-23,3206298563,2654246754,4881988,0,2506406,127237514,426171,2089299
2017-09-24,3688285846,2646144520,4679538,0,2744939,123028544,422466,1671173
2017-09-25,3207049900,2878620292,5776305,0,2683243,137939055,475032,1712314
2017-09-26,2387833129,2975750853,6035362,0,3001840,148225848,460748,1363265
2017-09-27,1290513037,2995794290,6109914,0,2995711,155019663,464517,110740
2017-09-28,1308632249,2976555906,6041021,0,3146142,159968771,472783,59847
2017-09-29,1118880871,2901787140,5874923,0,3069705,146938629,461468,76547
2017-09-30,1045605807,2624486613,4865538,0,3275432,124448255,456354,179110
2017-10-01,1153171506,2601514938,5850751,0,2934401,127742552,466536,86472
2017-10-02,1153977535,3000826968,13602798,0,2299100,150511343,476654,97472
2017-10-03,1138178332,2840061893,5939737,0,866547,147791285,470072,18236
2017-10-04,1095183883,2826853964,6391824,0,793873,143858836,472456,228940
2017-10-05,1143074607,2814409039,6115464,0,617331,135633939,456417,35655
2017-10-06,1184626749,2842602388,6157840,0,636778,136665202,462714,20188
2017-10-07,1107653710,2615449565,4933703,0,660225,142461347,447863,41165
2017-10-08,1243601554,2539238698,4767407,0,670209,148068327,445582,20544
